site,spectrum id,org,running state,label source,B2 mean,B2 power,B2 log,B2 std,B2 max,mean power,std power,total power,log total,max power,B1 mean,B1 power,B1 log,B1 std,spectral slope,B1 max,B4 B2 ratio,B3 power,B3 log,B3 mean,B3 std,B3 max,B4 frac,B4 B1 ratio,log B4 B1,band gradient,spectral spread,peak to mean,crest factor,log hi lo,hi lo ratio,spectral kurtosis,spectral skew,B3 B2 ratio,spectral flatness,band range,spectral centroid,B4 mean,B4 power,B4 log,spectral entropy,B4 std,B2 B1 ratio,log B2 B1,spectral slope norm,lr B2 B4,clr B2,clr B4,ilr 3,alr B4,lr B1 B4,band gradient proper,lr B3 B4,ssn_B1,rolloff_norm_B3,curvature_B2,flat_fraction,vote_ssn_B1,wvote_ssn_B1,vote_lr_B2_B4,wvote_lr_B2_B4,vote_spectral_spread,wvote_spectral_spread,vote_rolloff_norm_B3,wvote_rolloff_norm_B3,vote_curvature_B2,wvote_curvature_B2,total_votes,weighted_score,weighted_score_norm,prediction,flat_override
Van_GT3,20250409_0817,Van,OFF,cluster,352.74,705470.7,13.47,1868.93,26647.56,20407.88,54157.99,163000000.0,18.91,986533.8,81261.63,163000000.0,18.91,82398.61,0.0,986533.8,0.02,1467.07,7.29,0.73,1.34,15.78,0.0,0.0,0.0,-3.16,553.97,48.34,6.95,0.0,0.0,41.57,4.98,0.0,0.0,11.61,943.01,6.21,12416.05,9.43,0.8,3.86,0.0,0.0,-0.0015,4.04,1.19,-2.85,3.29,9.48,9.48,-3.16,-2.14,-0.0231743557572606,0.678,-0.9080119304825,0.1831478934866858,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Van_GT2,20251001_1600,Van,ON,manual,286.51,573029.5,13.26,794.58,5485.01,33998.17,125667.8,272000000.0,19.42,1623210.0,135700.2,271000000.0,19.42,222211.3,0.0,1623210.0,0.02,650.88,6.48,0.33,0.16,3.75,0.0,0.0,0.0,-3.36,412.98,47.74,6.91,0.0,0.0,60.42,6.97,0.0,0.0,12.94,621.5,5.6,11205.37,9.32,0.76,7.38,0.0,0.0,-0.0015,3.93,1.14,-2.8,3.23,10.1,10.09,-3.36,-2.85,-0.1396922650772387,0.83,1.3018179864738513,0.253625,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT3,20250615_0814,Van,OFF,cluster,325.96,651915.8,13.39,1422.84,25120.42,19511.73,53961.98,156000000.0,18.87,745756.2,77705.0,155000000.0,18.86,84430.85,0.0,745756.2,0.02,1298.7,7.17,0.65,1.06,9.65,0.0,0.0,0.0,-3.18,533.66,38.22,6.18,0.0,0.0,30.53,4.68,0.0,0.0,11.69,916.13,5.57,11130.99,9.32,0.8,2.52,0.0,0.0,-0.0015,4.07,1.2,-2.87,3.31,9.55,9.54,-3.18,-2.15,-0.0443439991983118,0.6895,-0.800912378374601,0.1865233154144268,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
Millenium_GT1,GT1 Gen 4/13/2025 4:22:04 PM,Mil,ON,cluster,2328.95,4657890.0,15.35,4607.2,55694.47,14363.59,31463.03,115000000.0,18.56,214542.8,55108.03,110000000.0,18.52,41482.48,0.0,214542.8,0.0,4642.22,8.44,2.32,5.34,133.11,0.0,0.0,0.0,-2.95,587.27,14.94,3.86,0.0,0.0,6.36,2.62,0.0,0.01,10.07,795.51,7.88,15768.42,9.67,0.83,4.9,0.04,0.04,-0.0016,5.69,2.36,-3.33,3.84,8.89,8.85,-2.95,-1.22,-0.0683827988102398,0.63,-1.302648776685356,0.2922865358169771,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Millenium_GT1_step,GT1 EMI Gen 20250503_2347,Mil,ON,cluster,3588.63,7177249.0,15.79,7218.55,103552.9,22573.4,46788.42,181000000.0,19.01,336924.2,86664.48,173000000.0,18.97,56725.52,0.0,336924.2,0.01,9690.94,9.18,4.85,8.72,95.37,0.0,0.0,0.0,-2.73,640.66,14.93,3.86,0.0,0.0,6.36,2.51,0.0,0.01,9.79,845.85,24.34,48683.32,10.79,0.84,58.26,0.04,0.04,-0.0016,4.99,2.1,-2.89,3.34,8.22,8.18,-2.73,-1.61,-0.0537965604387437,0.6285,-1.575383838032011,0.1748968621077634,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Van_GT2,20250405_1653,Van,ON,manual,760.92,1521841.0,14.24,1919.98,11660.36,35538.73,97017.62,284000000.0,19.47,908890.5,141370.0,283000000.0,19.46,150687.1,0.0,908890.5,0.01,659.36,6.49,0.33,0.15,3.66,0.0,0.0,0.0,-3.36,451.55,25.57,5.06,0.0,0.0,26.65,4.52,0.0,0.0,12.97,828.34,5.92,11848.44,9.38,0.8,3.2,0.01,0.01,-0.0016,4.86,1.84,-3.01,3.48,10.09,10.08,-3.36,-2.89,-0.0855340685810269,0.8335,1.168085422044232,0.2391548943617952,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
WBN2,20251019_1250,WBN,OFF,cluster,8.97,4485.33,8.41,16.27,125.78,21.47,44.98,42947.14,10.67,432.97,70.29,35144.33,10.47,67.93,0.0,432.97,0.65,393.68,5.98,0.79,1.15,15.37,0.07,0.08,0.08,-0.83,441.5,20.16,4.49,0.08,0.08,17.5,3.66,0.09,0.22,4.49,328.62,5.85,2923.79,7.98,0.84,1.56,0.13,0.12,-0.0016,0.43,0.2,-0.23,0.26,2.69,2.49,-0.83,-2.01,-0.2161395841617373,0.712,0.5510045182447169,0.232,0.0,0.0,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,3.0,2.268,0.5597235932872655,ON,0
GAPAC_TG3,TG3_20250722_0724,GAP,ON,cluster,9878.86,19757717.0,16.8,44597.46,696810.9,85458.1,218997.1,684000000.0,20.34,1454604.0,331843.1,664000000.0,20.31,329874.7,0.0,1454604.0,0.0,42777.14,10.66,21.4,36.08,482.31,0.0,0.0,0.0,-2.96,465.86,17.02,4.13,0.0,0.0,10.91,3.26,0.0,0.01,9.65,765.71,46.38,92757.14,11.44,0.8,77.8,0.03,0.03,-0.0016,5.36,2.0,-3.37,3.89,8.91,8.88,-2.96,-0.77,-0.0652250231927549,0.734,1.292101106488992,0.2655331916489561,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
OPPD_NC1,20251024_1922,OPP,ON,cluster,25062.38,12531189.0,16.34,105436.9,816090.1,14876.35,60934.85,29752694.0,17.21,973102.4,23865.82,11932909.0,16.29,24975.42,0.0,105313.5,0.26,2023783.0,14.52,4047.57,51715.62,973102.4,0.11,0.27,0.24,-0.43,479.49,65.41,8.09,0.2,0.22,111.2,9.85,0.16,0.13,1.82,554.08,6529.63,3264814.0,15.0,0.76,8093.54,1.05,0.72,-0.0016,1.35,0.8,-0.54,0.62,2.21,1.3,-0.43,-0.48,-0.0536498752059691,0.144,2.6642357301083663,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
GAPAC_TG5,TG5_20250813_2113,GAP,ON,cluster,19757.44,39514873.0,17.49,55414.33,340420.0,674109.7,2972033.0,5390000000.0,22.41,23413223.0,2676466.0,5350000000.0,22.4,5475645.0,0.0,23413223.0,0.01,42283.01,10.65,21.14,30.5,134.99,0.0,0.0,0.0,-3.18,234.57,34.73,5.89,0.0,0.0,31.63,5.51,0.0,0.0,11.75,403.99,194.33,388665.8,12.87,0.7,442.32,0.01,0.01,-0.0016,4.62,1.64,-2.98,3.44,9.54,9.53,-3.18,-2.22,-0.1855810126648736,0.9605,-1.1911037689400985,0.228125,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.65,0.4072063178677196,ON,0
GAPAC_TG3,TG3__20250722_1628,GAP,ON,cluster,12737.57,25475147.0,17.05,61001.66,940812.4,92014.44,236606.2,736000000.0,20.42,1348289.0,355206.7,710000000.0,20.38,357364.1,0.0,1348289.0,0.0,45188.41,10.72,22.61,38.74,461.06,0.0,0.0,0.0,-2.99,466.51,14.65,3.83,0.0,0.0,9.09,3.09,0.0,0.01,9.66,744.6,44.91,89821.14,11.41,0.8,74.22,0.04,0.04,-0.0016,5.65,2.16,-3.48,4.02,9.01,8.98,-2.99,-0.69,-0.0757938292558174,0.721,0.8276066741764336,0.2670333791723965,0.0,0.0,1.0,0.839,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.107,0.766781836130306,ON,0
OPPD_NC1,20251027_0957,OPP,ON,cluster,41153.88,20576941.0,16.84,185130.2,1502139.0,19486.4,98356.75,38972790.0,17.48,1502139.0,25472.57,12736285.0,16.36,28104.4,0.0,119999.9,0.18,2058392.0,14.54,4116.78,51444.99,957284.3,0.09,0.28,0.25,-0.42,443.59,77.09,8.78,0.16,0.17,127.62,10.76,0.1,0.11,2.3,548.82,7202.34,3601172.0,15.1,0.72,9701.66,1.62,0.96,-0.0016,1.74,1.13,-0.61,0.71,2.38,1.26,-0.42,-0.56,-0.0594635730160223,0.144,2.7044778253642967,0.015,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
Van_GT2,20250727_1245,Van,ON,cluster,5337.97,10675945.0,16.18,21834.02,163957.8,153174.2,516580.2,1230000000.0,20.93,5468333.0,607165.3,1210000000.0,20.92,889926.8,0.0,5468333.0,0.02,1551.38,7.35,0.78,3.16,121.01,0.0,0.0,0.0,-2.85,479.97,35.7,5.97,0.0,0.0,44.59,6.13,0.0,0.0,13.57,532.3,116.26,232513.5,12.36,0.78,182.24,0.01,0.01,-0.0016,3.83,1.98,-1.84,2.13,8.57,8.56,-2.85,-5.01,-0.0837582889348377,0.925,0.4786741838273087,0.1427678459807476,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
OPPD_NC1,20251023_1833,OPP,ON,cluster,5328.22,2664112.0,14.8,16776.07,126497.9,11314.82,32432.89,22629641.0,16.93,950938.9,27660.33,13830167.0,16.44,30549.27,0.0,145819.2,1.54,2022160.0,14.52,4044.32,49989.41,950938.9,0.18,0.3,0.26,-0.4,604.27,84.04,9.17,0.32,0.37,394.31,15.64,0.76,0.17,1.92,582.01,8226.41,4113203.0,15.23,0.83,11336.71,0.19,0.18,-0.0017,-0.43,-0.45,-0.02,0.02,1.71,1.21,-0.4,-0.71,-0.0499202077737092,0.144,2.202477329387359,0.0175,1.0,0.945,0.0,0.0,0.0,0.0,1.0,0.738,1.0,0.719,3.0,2.402,0.5927936821322803,ON,0
VAN1,VAN1_on_2025-09-16,VAN,ON,cluster,4423.27,8846537.0,16.0,19318.73,139442.0,491999.5,1405645.0,3940000000.0,22.09,9094784.0,1963364.0,3930000000.0,22.09,2239735.0,0.0,9094784.0,0.05,11756.51,9.37,5.88,10.2,50.05,0.0,0.0,0.0,-3.06,403.66,18.49,4.3,0.0,0.0,13.51,3.64,0.0,0.0,12.72,469.15,205.01,410015.1,12.92,0.78,282.68,0.0,0.0,-0.0017,3.07,0.9,-2.17,2.51,9.17,9.17,-3.06,-3.55,-0.1247681821205064,0.955,1.410206334494869,0.11125,0.0,0.0,0.0,0.0,1.0,0.811,0.0,0.0,1.0,0.719,2.0,1.53,0.3775913129318855,ON,0
GAPAC_TG5,TG5_20250914_0133,GAP,ON,manual,35263.91,70527826.0,18.07,123267.3,2085088.0,524041.9,2225305.0,4190000000.0,22.16,17752825.0,2060772.0,4120000000.0,22.14,4079607.0,0.0,17752825.0,0.0,50458.54,10.83,25.23,40.82,779.0,0.0,0.0,0.0,-3.29,313.03,33.88,5.82,0.0,0.0,31.45,5.47,0.0,0.0,11.31,426.09,106.16,212314.5,12.27,0.71,221.69,0.02,0.02,-0.0017,5.81,2.25,-3.56,4.11,9.89,9.87,-3.29,-1.44,-0.1938541052402685,0.9605,-1.3121052242012814,0.259875,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.65,0.4072063178677196,ON,0
Millenium_GT1_step,GT1 EMI Gen 20250506_1006,Mil,ON,cluster,3525.69,7051371.0,15.77,11496.59,205237.5,26736.7,69214.17,214000000.0,19.18,880346.0,103395.2,207000000.0,19.15,105753.9,0.0,880346.0,0.0,10339.07,9.24,5.17,11.91,113.89,0.0,0.0,0.0,-3.18,680.46,32.93,5.74,0.0,0.0,24.45,4.33,0.0,0.01,9.9,890.85,7.43,14860.58,9.61,0.81,3.66,0.03,0.03,-0.0017,6.16,2.33,-3.84,4.43,9.57,9.54,-3.18,-0.36,-0.0700221027003596,0.397,-0.7251012415941689,0.2997874734341793,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
GAPAC_TG5,TG5_20250904_0333,GAP,ON,cluster,30873.0,61745994.0,17.94,95076.56,1261818.0,643495.6,2769986.0,5150000000.0,22.36,22222266.0,2542976.0,5090000000.0,22.35,5086346.0,0.0,22222266.0,0.0,54139.92,10.9,27.07,41.47,711.29,0.0,0.0,0.0,-3.36,272.69,34.53,5.88,0.0,0.0,31.0,5.44,0.0,0.0,11.45,423.48,105.84,211677.5,12.26,0.71,212.5,0.01,0.01,-0.0017,5.68,2.08,-3.6,4.16,10.1,10.09,-3.36,-1.36,-0.1965599024105177,0.9555,-1.3026546576933231,0.23325,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,0.0,0.0,2.0,1.65,0.4072063178677196,ON,0
Van_GT1,20251001_1826,Van,ON,cluster,11347.35,22694702.0,16.94,54186.97,527818.6,507636.7,1235091.0,4060000000.0,22.12,7933093.0,2018937.0,4040000000.0,22.12,1747400.0,0.0,7933093.0,0.02,12927.81,9.47,6.46,11.88,60.77,0.0,0.0,0.0,-2.99,484.15,15.63,3.95,0.0,0.0,8.25,2.93,0.0,0.0,12.65,579.78,256.16,512310.3,13.15,0.81,430.92,0.01,0.01,-0.0017,3.79,1.52,-2.27,2.62,8.98,8.97,-2.99,-3.68,-0.093389747644525,0.96,1.6820578755893956,0.0365,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Millenium_GT1_step,GT1 EMI Gen 20250506_1310,Mil,ON,cluster,3026.28,6052568.0,15.62,5404.19,58029.71,36589.41,144757.0,293000000.0,19.49,2605310.0,143300.5,287000000.0,19.47,261894.9,0.0,2605310.0,0.0,10252.07,9.24,5.13,11.74,129.98,0.0,0.0,0.0,-3.29,531.76,71.2,8.44,0.0,0.0,117.38,9.68,0.0,0.0,10.24,970.24,7.41,14819.47,9.6,0.77,3.56,0.02,0.02,-0.0017,6.01,2.13,-3.88,4.48,9.89,9.87,-3.29,-0.37,-0.0579100767935001,0.441,-1.118130081624031,0.2521565195649456,1.0,0.945,1.0,0.839,1.0,0.811,1.0,0.738,0.0,0.0,4.0,3.333,0.8225567620927937,ON,0
VAN1,VAN1_on_2025-09-19,VAN,ON,cluster,4210.12,8420239.0,15.95,18331.4,126873.5,478460.5,1382432.0,3830000000.0,22.07,9445818.0,1909502.0,3820000000.0,22.06,2216669.0,0.0,9445818.0,0.03,10503.15,9.26,5.25,8.97,45.12,0.0,0.0,0.0,-3.21,403.95,19.74,4.44,0.0,0.0,14.38,3.74,0.0,0.0,12.8,462.37,125.15,250299.4,12.43,0.78,205.52,0.0,0.0,-0.0017,3.52,1.02,-2.49,2.88,9.64,9.63,-3.21,-3.17,-0.1265739521028303,0.955,1.3752498074257844,0.09725,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT1,20251001_1926,Van,ON,cluster,11504.0,23008002.0,16.95,54458.0,464478.7,507571.4,1226275.0,4060000000.0,22.12,8047471.0,2018588.0,4040000000.0,22.12,1722709.0,0.0,8047471.0,0.02,10645.05,9.27,5.32,9.36,47.95,0.0,0.0,0.0,-3.09,487.21,15.85,3.98,0.0,0.0,8.09,2.91,0.0,0.0,12.85,585.54,188.79,377574.6,12.84,0.81,297.86,0.01,0.01,-0.0017,4.11,1.66,-2.45,2.83,9.28,9.28,-3.09,-3.57,-0.0924060521183012,0.958,1.7937241704570928,0.033875,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT1,20251001_2027,Van,ON,cluster,12236.18,24472356.0,17.01,57707.73,531383.8,508370.0,1218533.0,4070000000.0,22.13,7603892.0,2021043.0,4040000000.0,22.12,1698516.0,0.0,7603892.0,0.02,8644.82,9.06,4.32,7.3,34.45,0.0,0.0,0.0,-3.08,490.28,14.96,3.87,0.0,0.0,7.89,2.88,0.0,0.0,13.06,591.22,196.73,393457.5,12.88,0.81,303.4,0.01,0.01,-0.0017,4.13,1.74,-2.39,2.76,9.24,9.24,-3.08,-3.82,-0.090914590234568,0.9555,1.548711291353879,0.041375,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
VAN1,VAN1_on_2025-09-23,VAN,ON,cluster,4111.45,8222890.0,15.92,17800.53,136682.3,484438.6,1340248.0,3880000000.0,22.08,8076265.0,1933490.0,3870000000.0,22.08,2094053.0,0.0,8076265.0,0.04,3137.29,8.05,1.57,2.95,33.74,0.0,0.0,0.0,-3.15,408.35,16.67,4.08,0.0,0.0,10.65,3.33,0.0,0.0,14.02,468.83,151.28,302551.6,12.62,0.79,246.03,0.0,0.0,-0.0017,3.3,1.26,-2.05,2.36,9.46,9.46,-3.15,-4.57,-0.1294858936982154,0.839,1.252956893287332,0.09975,0.0,0.0,0.0,0.0,1.0,0.811,0.0,0.0,1.0,0.719,2.0,1.53,0.3775913129318855,ON,0
Van_GT2,20250814_1659,Van,ON,cluster,14880.83,29761654.0,17.21,52789.38,555442.7,86776.98,238560.1,694000000.0,20.36,1884546.0,332220.7,664000000.0,20.31,379981.4,0.0,1884546.0,0.0,818.88,6.71,0.41,0.41,7.17,0.0,0.0,0.0,-3.64,457.71,21.72,4.66,0.0,0.0,13.01,3.54,0.0,0.0,13.61,1379.68,5.95,11891.38,9.38,0.8,3.88,0.04,0.04,-0.0018,7.83,3.81,-4.02,4.64,10.97,10.93,-3.64,-2.68,0.0685513427049224,0.8075,-0.1040119511204159,0.21825,1.0,0.945,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,4.0,3.314,0.8178677196446199,ON,0
Van_GT1,20250728_1625,Van,ON,cluster,12894.01,25788022.0,17.07,59944.01,509451.5,447173.6,1011093.0,3580000000.0,22.0,5735105.0,1775298.0,3550000000.0,21.99,1316448.0,0.0,5735105.0,0.02,3007.55,8.01,1.5,2.17,18.73,0.0,0.0,0.0,-2.92,512.17,12.83,3.58,0.0,0.0,6.12,2.61,0.0,0.0,13.98,638.29,277.45,554891.8,13.23,0.82,679.07,0.01,0.01,-0.0018,3.84,1.99,-1.85,2.13,8.77,8.76,-2.92,-5.22,-0.0803348574818852,0.8405,1.748096678297918,0.0586323290411301,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT1,20251001_2127,Van,ON,cluster,13223.76,26447518.0,17.09,60539.24,523982.4,493860.4,1140593.0,3950000000.0,22.1,7016968.0,1962053.0,3920000000.0,22.09,1525092.0,0.0,7016968.0,0.01,9343.65,9.14,4.67,8.08,53.21,0.0,0.0,0.0,-3.14,502.87,14.21,3.77,0.0,0.0,6.75,2.71,0.0,0.0,12.95,621.32,160.02,320036.4,12.68,0.82,232.29,0.01,0.01,-0.0018,4.41,1.84,-2.57,2.97,9.42,9.41,-3.14,-3.53,-0.0831506780644451,0.958,1.414046895963546,0.041875,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT1,20250729_1637,Van,ON,cluster,10516.47,21032932.0,16.86,49871.94,446324.6,498984.9,1215236.0,3990000000.0,22.11,6924113.0,1984951.0,3970000000.0,22.1,1720362.0,0.0,6924113.0,0.02,4135.1,8.33,2.07,3.4,34.21,0.0,0.0,0.0,-3.03,472.32,13.88,3.73,0.0,0.0,7.23,2.83,0.0,0.0,13.77,573.56,220.72,441443.4,13.0,0.81,769.98,0.01,0.01,-0.0018,3.86,1.79,-2.07,2.4,9.11,9.1,-3.03,-4.67,-0.098754927011503,0.835,2.062639616777319,0.0591323915489436,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Van_GT1,20251001_1626,Van,ON,cluster,10344.68,20689359.0,16.85,48690.93,474502.3,497249.0,1222548.0,3980000000.0,22.1,8093275.0,1978294.0,3960000000.0,22.1,1746575.0,0.0,8093275.0,0.01,7461.19,8.92,3.73,6.96,51.37,0.0,0.0,0.0,-3.28,475.5,16.28,4.03,0.0,0.0,8.34,2.96,0.0,0.0,13.18,574.39,105.19,210373.3,12.26,0.81,159.86,0.01,0.01,-0.0018,4.59,1.82,-2.77,3.2,9.85,9.84,-3.28,-3.34,-0.0983547621220844,0.965,1.6084738213448124,0.0541317664708088,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
OPPD_NC1,20251027_0852,OPP,ON,cluster,35506.64,17753319.0,16.69,146017.4,1167547.0,18465.82,79842.35,36931648.0,17.42,1167547.0,27492.63,13746317.0,16.44,26321.77,0.0,105238.0,0.19,2014378.0,14.52,4028.76,51853.86,991472.7,0.09,0.25,0.22,-0.46,452.18,63.23,7.95,0.16,0.17,111.13,9.92,0.11,0.12,2.18,538.52,6835.27,3417634.0,15.04,0.75,8993.59,1.29,0.83,-0.0018,1.65,1.02,-0.63,0.72,2.38,1.39,-0.46,-0.53,-0.054199677941578,0.144,2.410452700595744,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
Middletown_GT,20250731_1926,Mid,ON,cluster,60504.38,121000000.0,18.61,151374.7,1962809.0,131210.3,308942.4,1050000000.0,20.77,2428855.0,460441.2,921000000.0,20.64,460352.9,0.0,2428855.0,0.0,7647795.0,15.85,3825.81,8332.82,52843.64,0.0,0.0,0.0,-3.74,805.81,18.51,4.3,0.01,0.01,22.6,4.24,0.06,0.01,11.21,1158.54,6.23,12468.85,9.43,0.84,0.29,0.13,0.12,-0.0018,9.18,2.48,-6.7,7.74,11.34,11.21,-3.74,6.42,0.0310791293703826,0.531,-1.927601483136208,0.3996749593699212,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
OPPD_NC1,20251024_1712,OPP,ON,cluster,21377.13,10688566.0,16.18,85984.71,646033.0,15025.34,52862.41,30050689.0,17.22,921283.9,29005.06,14502531.0,16.49,31048.55,0.0,153876.5,0.28,1852298.0,14.43,3704.6,48135.92,921283.9,0.1,0.21,0.19,-0.52,484.1,61.32,7.83,0.18,0.19,104.31,9.12,0.17,0.13,2.06,511.59,6014.59,3007293.0,14.92,0.78,7626.15,0.74,0.55,-0.0018,1.27,0.68,-0.59,0.68,2.3,1.57,-0.52,-0.48,-0.0559929510388641,0.144,2.3824381274512643,0.0,1.0,0.945,0.0,0.0,1.0,0.811,1.0,0.738,1.0,0.719,4.0,3.213,0.7929417571569595,ON,0
Middletown_GT,20250801_1554,Mid,ON,cluster,36694.04,73388082.0,18.11,166254.1,2916457.0,109034.5,291035.2,872000000.0,20.59,2916457.0,399344.9,799000000.0,20.5,444801.5,0.0,2561102.0,0.0,76306.97,11.24,38.17,97.84,965.01,0.0,0.0,0.0,-3.69,650.27,26.75,5.17,0.0,0.0,28.02,4.77,0.0,0.0,11.06,1019.14,6.27,12534.54,9.44,0.81,0.33,0.09,0.09,-0.0018,8.68,3.29,-5.39,6.22,11.15,11.06,-3.69,1.81,0.030039509258424,0.321,0.9983781287177218,0.3885485685710714,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
Middletown_ST,20250806_1135,Mid,ON,cluster,78913.37,158000000.0,18.88,135560.8,1440015.0,56141.08,102980.6,449000000.0,19.92,1440015.0,145599.5,291000000.0,19.49,96005.94,0.0,426851.6,0.0,32688.96,10.39,16.35,119.54,1668.55,0.0,0.0,0.0,-3.31,802.46,25.65,5.06,0.0,0.0,19.05,3.04,0.0,0.01,9.93,1525.37,7.07,14143.2,9.56,0.86,0.24,0.54,0.43,-0.0018,9.32,4.3,-5.02,5.8,10.37,9.93,-3.31,0.84,0.055187149916916,0.108,-2.2436116859529185,0.3524190523815477,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Middletown_ST,20231108_1958,Mid,ON,cluster,106461.2,213000000.0,19.18,185668.8,1137322.0,58108.52,118406.2,465000000.0,19.96,1137322.0,125887.0,252000000.0,19.34,89012.93,0.0,413415.2,0.0,99428.25,11.51,49.74,339.19,4251.5,0.0,0.0,0.0,-3.26,873.42,19.57,4.42,0.0,0.0,19.09,3.72,0.0,0.01,9.78,1748.66,7.1,14206.07,9.56,0.86,0.27,0.85,0.61,-0.0018,9.62,4.28,-5.34,6.16,10.4,9.78,-3.26,1.95,0.0574774619779409,0.0175,-1.881169549925949,0.3991748968621078,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,0.0,0.0,3.0,2.522,0.6224086870681145,ON,0
Van_GT1,20251001_1726,Van,ON,cluster,11112.11,22224227.0,16.92,53320.08,497020.4,502676.0,1224255.0,4020000000.0,22.11,8484430.0,1999519.0,4000000000.0,22.11,1733463.0,0.0,8484430.0,0.01,2639.7,7.88,1.32,4.16,57.63,0.0,0.0,0.0,-3.41,478.24,16.88,4.11,0.0,0.0,8.05,2.91,0.0,0.0,14.23,578.47,71.12,142243.4,11.87,0.81,104.0,0.01,0.01,-0.0019,5.05,2.22,-2.83,3.26,10.25,10.24,-3.41,-3.99,-0.0989282299810122,0.8185,2.063216649667323,0.0565,0.0,0.0,1.0,0.839,1.0,0.811,0.0,0.0,1.0,0.719,3.0,2.369,0.5846495557749259,ON,0
Middletown_GT,20240330_1959,Mid,ON,cluster,38224.42,76448837.0,18.15,176276.2,1376213.0,105762.4,269283.0,846000000.0,20.56,2139200.0,384763.4,770000000.0,20.46,392653.7,0.0,2139200.0,0.0,5087.08,8.53,2.54,9.36,153.79,0.0,0.0,0.0,-3.67,648.41,20.23,4.5,0.0,0.0,23.53,4.37,0.0,0.0,11.93,1038.55,6.3,12605.82,9.44,0.81,0.35,0.1,0.09,-0.0019,8.71,4.0,-4.71,5.43,11.11,11.02,-3.67,-0.91,0.0287447031073925,0.244,1.8740490351591403,0.3771721465183147,1.0,0.945,1.0,0.839,0.0,0.0,1.0,0.738,1.0,0.719,4.0,3.241,0.7998519249753209,ON,0
