site,spectrum id,running state,y,ssn_B1,lr B2 B4,slope_diff_B1_B2,rolloff_norm_B3,spectral spread,spectral slope norm,curvature_B2,lr B3 B4,slope_loglog_B3,flatness_B1,rolloff_norm_B2,curvature_B1,band range,entropy_B3,trans_B2_B3,slope_r2_B2,energy_concentration,trans_B3_B4,entropy_B2,rolloff_norm_B4,crest_B1,crest factor,spectral centroid,B4 B1 ratio,B3 B2 ratio,_old_total,score_weighted,score_unweighted,pred_weighted,pred_unweighted
SQN2,SQN NG Unit 2 20250526_0756,ON,1,0.007839139161976181,3.23,-2.0696041468427406,0.742,213.36,-0.0046,-1.010996148503165,0.54,-0.852756666186796,0.6928627151537792,0.46,-1.3798572080761282,5.36,0.8306747740169905,0.41488525322485614,0.7330416650525546,0.6365651997912283,2.490313965307906,0.8975739491231285,0.546,2.022865390424914,3.8,274.11,0.0,0.07,3.0,0.6134802209443802,0.5999999999976,1,1
SQN2,SQN NG Unit 2 20250525_1439,ON,1,0.046122194981961795,5.19,-1.3464268524158807,0.244,300.51,-0.0046,-0.9644108672694098,3.82,-4.929781373603712,0.6367871762977353,0.672,-0.9514389064582761,5.58,0.7907423118687438,0.9062115212431694,0.20981027894195536,0.4526697335033912,4.713803600303839,0.949059572167114,0.554,1.9668562161795606,2.89,512.5,0.0,0.25,5.0,0.6951132045924727,0.6399999999974401,1,1
SQN2,SQN NG Unit 2 20250527_0926,ON,1,-0.06131627335483987,4.36,-1.13681694306096,0.25,216.19,-0.0047,-1.91372254052914,1.7,-1.4655487269854248,0.49019546536596553,0.464,-1.8731118388122923,6.26,0.7382754625096731,0.05689638715612322,0.4159484728960742,0.7268525437742354,2.35006514560534,0.8750441918799432,0.55,2.7310732761958723,5.07,241.88,0.0,0.07,5.0,0.6577466363343519,0.5999999999976,1,1
SQN2,SQN NG Unit 2 20250526_1100,ON,1,-0.0005472360779677409,3.88,-2.1801481049851286,0.75,208.24,-0.0048,-2.0188649448060163,0.15,-0.647256123017565,0.6721406242817474,0.456,-1.7573505026609262,5.79,0.8744723248575884,0.11708786646908909,0.49333864332532085,0.6502157798031938,2.6067258657288375,0.8837375898613026,0.548,2.271286962141843,4.23,270.65,0.0,0.02,5.0,0.5385446229182103,0.51999999999792,1,1
SQN2,SQN NG Unit 2 20250528_0552,ON,1,0.0029934703553529383,5.24,-1.5205103968429199,0.244,231.05,-0.0051,-0.2929870835057846,3.12,-3.102562784404508,0.5818822784733043,0.486,-0.4467667133443731,7.14,0.6817049976820398,0.011193973397416457,0.4904478691232852,0.6898136138307149,2.614287154763116,0.8794891750181091,0.748,4.139800463189757,7.66,281.97,0.0,0.12,6.0,0.6765064338601375,0.5999999999976,1,1
SQN2,SQN NG Unit 2 20250527_1635,ON,1,-0.028078452764241174,5.66,-1.0484379391041114,0.236,229.52,-0.0054,-1.6986627242840335,2.42,-2.273415967741394,0.6169941222166307,0.496,-1.698785747025635,7.2,0.7382388892104692,0.6436384757040043,0.3713722896293159,0.6422302463526351,1.9844507982780424,0.9120128033628144,0.584,2.403201493917974,4.34,279.73,0.0,0.04,6.0,0.6826017687387272,0.6399999999974401,1,1
SQN2,SQN NG Unit 2 20250528_1200,ON,1,-0.032108831747365105,7.79,-1.5469138485516578,0.232,231.67,-0.0064,-4.27621205801417,1.24,-2.4478358315600715,0.4212068400498799,0.462,-2.3822348049390585,8.95,0.7495787521914485,0.21010523090139088,0.2667378988755017,0.7334533780088471,2.7678897564390743,0.8537779826247597,0.76,2.950195574849139,5.15,289.73,0.0,0.0,6.0,0.6875911514581337,0.6399999999974401,1,1
SQN2,SQN NG Unit 2 20250528_1059,ON,1,-0.05756525490240401,7.94,-2.0171781286211474,0.244,194.35,-0.007,-3.7526235753530734,1.45,-2.1363443271997067,0.47000009703911805,0.452,-2.1635901187040183,9.84,0.7780880022481699,0.3947139583689365,0.46856122674531686,0.746479991916558,2.1514691820445355,0.851746244543779,0.7,2.5239031532263865,4.71,226.17,0.0,0.0,6.0,0.7152783183048244,0.67999999999728,1,1
NC2,20250225_2304,ON,1,-0.006218146981459057,7.71,-2.637999695512544,0.146,184.69,-0.0075,-2.722512205244836,1.44,-2.439472043412042,0.8174777302378943,0.474,-0.11712965835627048,9.83,0.7003690247587698,0.9319433485149196,0.5810878069660185,0.5502529432414477,4.280340064943595,0.8975913683515044,0.528,1.6951526696033523,3.2,283.95,0.0,0.0,6.0,0.7775855090229056,0.7599999999969601,1,1
NC2,20250225_1344,ON,1,0.02263823202467103,8.05,-2.4880607341741556,0.094,173.66,-0.0077,-1.476999738249784,1.83,-2.4443049306346722,0.7710831244036667,0.472,0.3616807267196288,10.09,0.6352629044883916,0.6798193271430293,0.6674860046838541,0.5697314370833568,3.8797345118664417,0.896992415487721,0.55,1.4945328486081777,2.81,322.66,0.0,0.0,6.0,0.7526448865629449,0.71999999999712,1,1
NC2,20250225_1029,ON,1,0.023542040127713677,8.11,-3.3535596398012406,0.128,170.87,-0.0077,-2.579334981899622,1.36,-2.4631757444203783,0.7583587905846595,0.434,0.38698355568302856,10.07,0.6965772239910942,0.6666023931121314,0.6789778992497661,0.5783502098957067,3.800362414253808,0.8744977229093002,0.528,1.5101878889578186,2.83,326.12,0.0,0.0,6.0,0.7775855090229056,0.7599999999969601,1,1
NC2,20250225_1237,ON,1,0.022254972171458776,8.16,-2.488195894395389,0.098,174.94,-0.0077,-1.6937076275845584,1.82,-2.4721152623208864,0.7529122523725251,0.476,0.4164307697222494,10.14,0.649436014184495,0.677071761994192,0.6458121617032893,0.5801031469036935,3.753366327991724,0.898204695851252,0.548,1.5172637305103385,2.84,327.08,0.0,0.0,6.0,0.7526448865629449,0.71999999999712,1,1
NC2,20250226_0205,ON,1,-0.04868898446449788,7.7,-1.9049558202269292,0.138,174.09,-0.0078,-2.6376866394676495,1.44,-2.51697833665388,0.8605373580688146,0.474,-0.4454670490389147,10.34,0.6995676089137262,0.9349577916707421,0.5616762395419188,0.5693481168240049,4.181522553359723,0.8872607152736105,0.534,2.0767465189574126,4.01,216.26,0.0,0.0,6.0,0.7775855090229056,0.7599999999969601,1,1
NC2,20250226_0105,ON,1,-0.048376782209300716,8.06,-1.1589167331227639,0.102,203.44,-0.0078,-2.0400528293655684,1.54,-2.5453056457964816,0.834416272605645,0.468,-0.3103425983576774,10.14,0.6574093374046279,0.717650450341095,0.41693727749998544,0.5709641253596502,4.176466387942178,0.8385779297556267,0.516,2.2721696073615334,4.28,240.37,0.0,0.0,6.0,0.7775855090229056,0.7599999999969601,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20250220_1444 – HARQST-1 EMI - PT HFCT,OFF,0,-0.07427539594293173,1.1063,-1.173179912732913,0.911,303.1044,-0.0014,-0.6787948872407948,-3.7311,-1.100041127259235,0.2561613588695234,0.2905,-3.583669444717613,11.6851,0.8839552254578045,0.7333031726142551,0.6324782066018494,0.9378767188750528,4.102654953519544,0.7718068206375132,0.5015000000000001,2.5974378161118143,5.1912,759.0378,0.0004,0.0079,1.0,0.33764950414285355,0.31999999999872003,0,0
Harq_ST1_PT,HARQST-1 EMI PT_20250307_1027 – HARQST-1 EMI - PT HFCT,ON,1,-0.0781663573705121,3.7361,-2.6458048674089305,0.507,501.5214,-0.0016,0.8637327685716516,-2.8791,-1.5685771282146996,0.670870364790613,0.0865,-0.5947026871406699,11.4131,0.8997361513239318,0.598201688343682,0.880999717924994,0.7583950252080572,3.7743883051897256,0.6876035227346464,0.6395,2.156010103222996,4.2939,593.7397,0.0002,0.0013,5.0,0.8213800944946522,0.7999999999968,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20250511_1129 – HARQST-1 EMI - PT HFCT,ON,1,-0.08308990584550514,3.5983,-2.6143395531361695,0.7555,501.7326,-0.0016,0.4939760937806462,-2.799,-1.1486368557451807,0.6391910038453403,0.0725,-0.4499198822447027,11.3775,0.8981325962403415,0.5297570315086806,0.9037687264524094,0.7794483134253826,2.9384426412504427,0.6722502473953178,0.6425,2.400307679948478,4.7837,572.597,0.0002,0.0017,5.0,0.7644942044498378,0.7599999999969601,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20250525_1140 – HARQST-1 EMI - PT HFCT,OFF,0,-0.10837811507075902,1.5598,-0.7222835097334748,0.896,311.1611,-0.0014,-1.3530594923792274,-3.7431,-1.1526814651237403,0.20906552153243177,0.3335,-3.954906684639907,11.6599,0.896752585965809,0.5388338202724299,0.5885914619740905,0.9423785137197199,4.258813744252816,0.8033837198571249,0.5639999999999998,2.4643870288590755,4.9236,735.8071,0.0004,0.005,1.0,0.18479453406735288,0.1999999999992,0,0
Harq_ST1_PT,HARQST-1 EMI PT_20250629_1938 – HARQST-1 EMI - PT HFCT,ON,1,-0.08819834589039298,3.702,-2.3747454754241257,0.7205,494.532,-0.0016,0.4816079651628895,-2.5692,-1.44874499487979,0.6198280272243791,0.053,-0.447263297202473,11.296,0.8818265278064802,0.42268489700604484,0.8943371158550408,0.7800062844519938,3.603688296600299,0.6498582802003713,0.6574999999999998,2.2962000316999354,4.577,543.8374,0.0002,0.0019,5.0,0.734228302131939,0.71999999999712,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20250817_1151 – HARQST-1 EMI - PT HFCT,ON,1,-0.09897828692469646,3.3643,-2.413336706069019,0.5985,476.3513,-0.0015,0.2424487075268213,-2.5671,-1.2353941013424268,0.5517865168297399,0.0865,-0.35697796068870635,11.0397,0.9006559558950895,0.5212982829273587,0.9041097107469224,0.8143203118680276,3.735230220925662,0.6947631502584205,0.644,2.606447245139617,5.1966,479.6736,0.0002,0.0027,3.0,0.6912021075653539,0.6399999999974401,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20250927_1934 – HARQST-1 EMI - PT HFCT,ON,1,-0.08208832936076907,3.4561,-2.8436451071600493,0.7525,513.4674,-0.0015,0.45524845140985304,-2.6692,-0.967484045996068,0.6173027577454911,0.0965,-0.31158240356728045,10.9641,0.9037191077085208,0.5028018994135204,0.9148302219543136,0.7787389515747091,3.617757814146673,0.7038679300069632,0.6315,2.523598016013252,5.0267,550.8918,0.0002,0.0022,5.0,0.686020925013089,0.67999999999728,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20251011_1911 – HARQST-1 EMI - PT HFCT,ON,1,-0.07779226131597224,3.6628,-2.993751815271774,0.7615,509.9467,-0.0015,0.40348001545796836,-2.5819,-1.2001079996040172,0.6406556386624163,0.0925,-0.36830207437738977,10.9227,0.9082094183261782,0.5261516598691176,0.9360925992895619,0.7712255020592776,3.662434842150665,0.6991848819421278,0.6475,2.1742132524247264,4.3278,581.3349,0.0002,0.0019,5.0,0.7108760574174643,0.71999999999712,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20251020_1922 – HARQST-1 EMI - PT HFCT,ON,1,-0.0813596671185234,3.8421,-2.840063149941516,0.769,502.4682,-0.0016,0.7331713325652921,-2.5643,-1.1718711769782724,0.6374304216506219,0.08399999999999996,-0.3934929589177057,11.112,0.9168212987993871,0.5294325571327563,0.9293352076459211,0.7752719742254124,3.6500441784959023,0.6764724471107265,0.619,2.135283231770431,4.2509,568.8307,0.0002,0.0017,5.0,0.7644942044498378,0.7599999999969601,1,1
Harq_ST1_PT,HARQST-1 EMI PT_20251118_1034 – HARQST-1 EMI - PT HFCT,OFF,0,-0.1024611036727067,2.7277,-0.6353234874464004,0.8285,303.7233,-0.0015,-1.0465802982217467,-2.4206,-1.0888062793374351,0.24748474217101632,0.3465,-3.4729298648746973,11.458,0.8578649361101691,0.6948115417113963,0.5525267578031307,0.9334071053148965,4.647094026878645,0.808099256933683,0.4055,2.5807978452044438,5.1566,732.3996,0.0001,0.0058,3.0,0.2731722449897853,0.27999999999888003,0,0
Harq_ST2_PT,HARQST-2 EMI PT_20250402_1539 – HARQST-2 EMI - PT HFCT,OFF,0,-0.026856446398752253,4.6737,-0.9683274761076717,0.128,687.4458,-0.0013,-1.804886473918847,-0.4438,-2.3199364313198667,0.7303500538551487,0.5185,-1.692503713161922,7.557,0.7082443930591857,0.42492060762894557,0.2825417143386414,0.6805235825725175,3.0019443958113445,0.7556820573589699,0.746,1.8657789257298587,5.8936,1037.0291,0.0008,0.006,5.0,0.5640052349450527,0.47999999999808,1,1
