site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision
Van_GT4,20251021_2227,Van,OFF,cluster,0,6043773.40407009,755.4716755087612,29413.47471367661,2701.8488088103422,1539353.1319202457,769.6765659601228,3253.764936990352,466.7998839890793,81043.1977791401,40.52159888957005,358.929491057992,61.23314780010961,35675.178484467295,17.837589242233648,165.03379758316805,29.999565424248985,4387701.895886237,2193.8509479431186,29413.47471367661,5084.584739298827,0.25470066943336944,0.013409370663129555,0.0059027988144695126,0.7259871610890316,15.614539276077569,14.246873491562209,11.302749936435198,10.482238475701807,15.294316389763669,0.052647567409039656,0.023175435021814385,2.850354350083405,54.14028587309098,0.44019954125267274,2.7298118326326954,0.05130848331078593,1.3481651830470682,1.3163577853678676,5040.70563400007,2552.736243678397,7.189751329509259,58.57136470578364,0.8020634567057716,0.06681073506936054,40.08,38.93392124048151,-0.0001622490607280169,68.71,6.239705220617667,1.356964674870722,0.34914763273382005,4.812077914061861,OFF,1,0.0002,OFF,1,0.0,OFF,1,0.2541,OFF,1,0.6837,ON,0,0.7061,OFF,1,-0.8434,OFF,1,0.1875,OFF,1,0.1473,OFF,1,0.3946,OFF,1,0.4804,ON,0,0.6839,OFF,1,-0.2339,ON,0,0.5697,OFF,1,0.003,OFF,1,0.4089,OFF,1,0.5207,ON,0,0.7498,OFF,1,-0.2921
GAPAC_TG3,TG3_20250722_0724,GAP,ON,cluster,4,683579375.7034944,85458.10422596504,1454603.5375392586,218997.13387521007,663686124.095057,331843.0620475285,1454603.5375392586,329874.7402915994,19757717.323049966,9878.858661524982,696810.9251444377,44597.46130339644,42777.143204413376,21.3992712378256,482.3053952127375,36.08363661826748,92757.14218310393,46.37857109155197,563.5275488470361,77.80075046242945,0.9708984028548775,0.02890332567847975,6.257816535261904e-05,0.00013569330129020415,20.342853340089853,20.31331989251125,16.799054774135605,10.663782578338047,11.43775076295743,0.02976967064060559,6.445387608900276e-05,0.00013976055670830717,0.004694729693034219,0.002165085293254301,0.00019831078601321682,0.029335156497423104,0.00013975079111158768,0.00019829112502857285,765.7113654195723,465.86226656931956,3.264368658356117,10.911099125992925,0.8047882567727384,0.005357887985580464,0.131655,17.021247437142414,-0.0015934072210562452,0.174315,4.12568145124303,1.7884901653743452,-2.958523043184606,9.649537314173202,ON,1,0.9937,ON,1,1.0,ON,1,0.512,ON,1,0.7322,OFF,0,0.7256,ON,1,0.9371,ON,1,0.976,ON,1,0.9996,ON,1,0.6274,ON,1,0.9787,OFF,0,0.7326,ON,1,0.9171,ON,1,0.9601,ON,1,0.9892,ON,1,0.7359,ON,1,0.7529,ON,1,0.801,ON,1,0.5877
GAPAC_TG3,TG3__20250722_1628,GAP,ON,cluster,4,736023516.35271,92014.44134925741,1348289.2231422812,236606.16663693383,710413359.7291636,355206.67986458185,1348289.2231422812,357364.0639201325,25475147.07004985,12737.573535024923,940812.3799696565,61001.66017621864,45188.413278626365,22.605509394010188,461.05710985664336,38.74289789253722,89821.14021791557,44.910570108957785,525.2561972552357,74.2178309370857,0.9652047033083196,0.03461186565925143,6.139533897307109e-05,0.00012203569345584925,20.416772629107545,20.381357556798097,17.053213949423192,10.718618118887235,11.405586774212622,0.03585961147994444,6.360861977012065e-05,0.00012643503811943888,0.003525834020542763,0.0017738234505327302,0.00018346468554560394,0.035231624500467004,0.0001264270458836654,0.00018344785795832997,744.6009915808784,466.51157911596044,3.08831294881945,9.08869100527804,0.8021559686176911,0.00511828208238096,0.13719,14.653017541285772,-0.0016078475241640287,0.170265,3.8279260104234156,1.8099597355027988,-2.9919235941951583,9.662739437910862,ON,1,0.994,ON,1,1.0,ON,1,0.5135,ON,1,0.7375,OFF,0,0.7256,ON,1,0.9345,ON,1,0.9797,ON,1,0.9997,ON,1,0.6398,ON,1,0.9817,OFF,0,0.7326,ON,1,0.9473,ON,1,0.9627,ON,1,0.9914,ON,1,0.7322,ON,1,0.7578,ON,1,0.8011,ON,1,0.5876
GAPAC_TG3,TG3_20250813_2013,GAP,ON,manual,4,265959479.7544387,33249.09110569305,832442.7306700088,88947.49454662456,258414252.98462373,129207.12649231186,832442.7306700088,138976.2283114744,7431519.9797768975,3715.7599898884487,50313.4074208329,6437.388003979954,32426.243258173476,16.221232245209343,280.17261326895095,25.140957928640653,81280.54677993219,40.6402733899661,294.3762483624196,62.02743938781865,0.9716301642010222,0.02794230153645377,0.00012192174269596533,0.0003056125198281287,19.398854527152054,19.370074490830522,15.82124110365489,10.386754189773061,11.30567429289615,0.028758165983279033,0.00012548163610813986,0.00031453585025268814,0.010937270841107445,0.0043633393096445105,0.0004277171262502327,0.028352410749963263,0.0003144863942223323,0.0004276256813542917,656.7448150576548,552.8737572757097,4.1391445758466645,19.641737445426262,0.8092397766192041,0.010267745520853848,0.07941,25.036555977539848,-0.0014878156629714678,0.20037,5.003654262387887,1.6684937615887403,-2.6881333993114573,8.98332030105746,ON,1,0.9825,ON,1,0.9991,ON,1,0.5046,ON,1,0.7018,OFF,0,0.7256,ON,1,0.8117,ON,1,0.9277,ON,1,0.9931,ON,1,0.5341,ON,1,0.9386,OFF,0,0.7329,ON,1,0.7308,ON,1,0.9452,ON,1,0.9903,ON,1,0.7111,ON,1,0.7484,ON,1,0.8,ON,1,0.5537
GAPAC_TG3,TG3_20250914_0134,GAP,ON,manual,4,295576839.39416313,36951.72388975661,842126.2630124725,99374.25765883703,283439293.3733686,141719.6466866843,842126.2630124725,157143.19405837436,11991754.705155004,5995.877352577502,96523.40418425296,11944.335176023904,43037.80385252133,21.529666759640484,850.7568264847068,42.720955958755525,102753.51178698357,51.37675589349178,419.78920795409067,85.36546646315189,0.9589360721033741,0.04057068452905248,0.00014560614404272979,0.00034763722353075774,19.504439396181972,19.462508529008684,16.29972994707233,10.669857402918836,11.540098041730056,0.04230801792664109,0.0001518413461320212,0.0003625238779142317,0.008568680256843764,0.003588949650047185,0.0004934867766530551,0.04143750226606785,0.00036245818201027905,0.0004933650520983484,669.3954226560396,576.0774345716266,4.121468392309347,19.293622876835286,0.8083040455690544,0.010423711094048868,0.07779,22.78990462055049,-0.001487975115932879,0.188085,4.773877315194311,1.673026898663102,-2.6408034957595423,8.792651126089847,ON,1,0.9879,ON,1,0.9997,ON,1,0.5063,ON,1,0.7141,OFF,0,0.7256,ON,1,0.8591,ON,1,0.9478,ON,1,0.9966,ON,1,0.5522,ON,1,0.9541,OFF,0,0.7328,ON,1,0.8036,ON,1,0.95,ON,1,0.9933,ON,1,0.7027,ON,1,0.755,ON,1,0.7999,ON,1,0.5554
GAPAC_TG4,TG4_20250103_1659,GAP,ON,cluster,0,269605268.1524873,33704.871628014414,638938.9167312533,107762.5763946494,266914951.90615797,133457.47595307897,638938.9167312533,182094.53147504394,2588274.8071359145,1294.1374035679573,76825.85543614719,4217.276742564174,54728.34446180778,27.37786116148463,1006.7764095310267,99.48328739093617,47313.09473154379,23.656547365771893,347.4168692767271,53.65321162735938,0.9900212771628495,0.009600238247837206,0.00020299434368194067,0.00017549024563119351,19.41246948114559,19.40244063718221,14.766502500460874,10.910155306390509,10.764563515958788,0.009697001942573419,0.00020504038485280875,0.0001772590647082894,0.01827978026177227,0.0211447193748128,0.0003786278941361474,0.009650287768083248,0.00017724335617657112,0.0003785562326831512,414.0783859802788,399.3943671585212,3.5124852194015697,11.552118711462306,0.7566122133060301,0.003731955851512929,0.09615,18.95687139185499,-0.0013954838067869527,0.10641,4.35394894226315,2.170617364306828,-2.8792923737411407,8.637877121223422,OFF,0,0.2019,OFF,0,0.0396,ON,1,0.502,OFF,0,0.7007,ON,1,0.7065,OFF,0,-0.1923,OFF,0,0.3986,ON,1,0.5916,OFF,0,0.4678,OFF,0,0.61,ON,1,0.6838,OFF,0,-0.1226,OFF,0,0.131,OFF,0,0.185,OFF,0,0.5,OFF,0,0.6248,ON,1,0.7517,OFF,0,-0.2854
GAPAC_TG4,TG4_20250107_0822,GAP,ON,manual,0,191748412.6807607,23971.548028598663,427756.4767876603,77067.04933487858,190185959.3189631,95092.97965948156,427756.4767876603,130390.78455727559,1488079.9668411417,744.0399834205708,51834.60772998724,2759.3149674385154,32456.909067788954,16.23657282030463,494.2162137649175,49.02969706179186,41916.48588867153,20.958242944335765,275.57679377392924,43.03098288394196,0.9918515447405611,0.007760585582101405,0.00016926820208846272,0.0002186014752490166,19.071694725326108,19.063512889993365,14.212997906094522,10.387699423337272,10.643458343166628,0.007824341881860255,0.0001706588077480258,0.00022039737338534375,0.028168167586868742,0.02181126672692587,0.0003880201785989509,0.007793890457349704,0.00022037308945225737,0.00038794491823718083,396.6792727941192,389.1355043727222,3.4983989972446907,11.165874076170994,0.755265504079592,0.004244509620533887,0.05079,17.844340977784757,-0.0013308427613346811,0.10614,4.224256263268338,2.1826959614089505,-2.8066848489422456,8.675813466656093,OFF,0,0.1273,OFF,0,0.0171,ON,1,0.5012,OFF,0,0.7001,ON,1,0.7065,OFF,0,-0.2978,OFF,0,0.2851,OFF,0,0.3329,OFF,0,0.434,OFF,0,0.5113,ON,1,0.6839,OFF,0,-0.2216,OFF,0,0.1051,OFF,0,0.1576,ON,1,0.5001,OFF,0,0.6146,ON,1,0.7517,OFF,0,-0.313
GAPAC_TG4,TG4_20250718_1746,GAP,ON,manual,0,170262241.34049636,21285.440847668004,521321.28167242184,71940.77108476701,160903071.48509052,80451.53574254527,521321.28167242184,126381.97894342599,9224795.11326334,4612.39755663167,44478.305406704545,6724.349574964543,90203.54794219925,45.12433613916921,1229.3609834370582,121.67353194954593,44171.19420027288,22.085597100136443,291.39693632882336,35.49237659627173,0.9450308548641208,0.05417992292733463,0.0005297918506887681,0.0002594303578556668,18.952850408429175,18.89631270739925,16.037405646103352,11.409835125424861,10.695850779613775,0.05733137986814667,0.0005606079928098641,0.0002745205159390979,0.004788311681498387,0.009778379555822924,0.00078984557221134,0.0557481675632013,0.0002744828420769365,0.0007895338083501053,535.8494116130533,585.2522207560366,4.46041797952125,21.291875670371695,0.7605212147886868,0.008629183607787945,0.09642,24.491918462169625,-0.0013675142548231602,0.109785,4.948931042370278,1.9694519037098444,-2.7334873092618253,8.200461927785476,OFF,0,0.4447,OFF,0,0.4829,ON,1,0.5019,ON,1,0.7028,ON,1,0.7065,ON,1,0.0017,ON,1,0.6523,ON,1,0.8963,ON,1,0.5003,ON,1,0.7738,ON,1,0.6837,ON,1,0.1534,OFF,0,0.2904,ON,1,0.7333,OFF,0,0.4998,ON,1,0.7051,ON,1,0.7517,OFF,0,-0.1273
GAPAC_TG4,TG4_20250723_0432,GAP,ON,manual,0,184552730.40225133,23069.091300281416,605010.4203248061,80238.26889465889,171564002.66132417,85782.00133066208,605010.4203248061,142799.9136464987,12672824.637784343,6336.412318892171,59680.47853806638,9528.861763126903,269614.0437134431,134.80702185672155,2534.984057828842,338.5107531905872,46289.05942938653,23.144529714693263,344.43718953640564,36.86569951474031,0.9296205062227099,0.06866777104929654,0.0014609052010544196,0.0002508175269392918,19.03344578766807,18.960466954140166,16.35497054541075,12.504750456587567,10.742682517873845,0.07386645474109771,0.001571507073343777,0.00026980636212342953,0.003652623685123117,0.021274976291359767,0.0017146577466293379,0.07126564453885711,0.0002697699709324778,0.001713189399271133,594.9303302241389,649.4189732841858,4.892899569175572,25.693271660591613,0.7622782304398527,0.009533900609653811,0.095475,26.226018721310584,-0.0013808033233300896,0.11262,5.121134515053883,1.9125924691208087,-2.73926147875544,8.21778443626632,ON,1,0.7403,ON,1,0.9952,ON,1,0.5045,ON,1,0.7056,ON,1,0.7065,ON,1,0.0999,ON,1,0.8601,ON,1,0.9992,ON,1,0.6052,ON,1,0.9463,ON,1,0.6831,ON,1,0.2348,OFF,0,0.3814,ON,1,0.8798,OFF,0,0.4999,ON,1,0.7343,ON,1,0.7517,OFF,0,-0.0649
GAPAC_TG4,TG4_20250804_0016,GAP,ON,manual,0,206590515.63163704,25823.81445395463,496178.79249039665,81989.90073825736,195218550.24062786,97609.27512031393,496178.79249039665,141131.7636361182,11167197.142313113,5583.598571156556,62683.25486034248,8937.763327696483,161185.44113256954,80.59272056628477,1617.735339113642,198.48898010327775,43582.80756347506,21.79140378173753,228.83786771731684,31.83236053383833,0.9449540780890152,0.05405474258181764,0.0007802170425866626,0.00021096228658040503,19.146249211522886,19.08963026452091,16.228491301828598,11.990316993436211,10.682440974197378,0.0572035655860997,0.0008256666230432012,0.0002232513637139213,0.0039027525893971676,0.014433831433118948,0.0009921627403664838,0.05562727641171912,0.00022322644683663682,0.0009916708722300719,490.4045016146239,616.8319518534366,3.5880848007899075,12.22664116932913,0.7632064689172814,0.007621693487272081,0.09372,19.214000835357243,-0.0013805621211823204,0.107355,4.383377788342389,1.9935273694269693,-2.802396430107844,8.407189290323531,OFF,0,0.5504,ON,1,0.849,ON,1,0.5031,ON,1,0.7038,ON,1,0.7065,ON,1,0.0473,ON,1,0.7478,ON,1,0.9841,ON,1,0.545,ON,1,0.8648,ON,1,0.6834,ON,1,0.1726,OFF,0,0.2853,ON,1,0.7939,OFF,0,0.4999,ON,1,0.7179,ON,1,0.7517,OFF,0,-0.1013
GAPAC_TG4,TG4_20250807_1616,GAP,ON,manual,0,150875102.03310436,18859.387754138046,425624.51763762534,62751.83944552783,145318429.8527265,72659.21492636325,425624.51763762534,108952.78293729578,5352953.65192036,2676.4768259601797,28251.097321096808,4074.7124836221356,159241.02641665694,79.62051320832848,1410.0583075895556,185.02955966441957,44477.502040868596,22.238751020434297,284.66855876432965,33.72811573767649,0.9631703832806114,0.03547937055078735,0.0010554493370398316,0.000294796831561443,18.831962920285495,18.794437967383438,15.493159237813455,11.978180502583754,10.70276125121863,0.03683602731838827,0.0010958075075407797,0.0003060692445269618,0.008308964533048793,0.029748254285650286,0.001352071798366684,0.03617379458313193,0.000306022414890903,0.001351158572364782,404.1184804995476,531.4701911171762,3.7802444229989915,14.111360148951249,0.7514746543985652,0.008102497859490625,0.048495,22.568310444979023,-0.001290069173457424,0.103575,4.750611586411404,2.1010414982502503,-2.697225572054936,8.091676716164807,OFF,0,0.3282,OFF,0,0.3617,ON,1,0.5026,OFF,0,0.7022,ON,1,0.7065,OFF,0,-0.1463,ON,1,0.6084,ON,1,0.9634,ON,1,0.5156,ON,1,0.8106,ON,1,0.6835,OFF,0,-0.0065,OFF,0,0.1325,OFF,0,0.343,ON,1,0.5,OFF,0,0.65,ON,1,0.7517,OFF,0,-0.2793
GAPAC_TG4,TG4_20250813_2015,GAP,ON,manual,0,152688580.87203798,19086.072609004746,394887.58790105954,59807.004467007384,140977777.47056335,70488.88873528168,394887.58790105954,103324.87619703542,11474460.748556191,5737.230374278096,66162.23892426491,9323.284983388912,196813.16595311338,98.40658297655669,1809.6808879114687,244.7297741697126,39529.48696531126,19.764743482655632,335.429114042563,30.085406839660518,0.9233026901252755,0.07514943608109415,0.0012889841848622223,0.00025888960876805386,18.843910992488283,18.764112836422786,16.255634406366838,12.19001524247882,10.584827475094471,0.08139198215798242,0.0013960580843616096,0.00028039516351124823,0.003444997358179271,0.017152280204353904,0.0015502734212319523,0.07824908362163839,0.0002803558601342009,0.0015490729878981089,567.5167421053543,696.8928066984927,3.844611755916068,15.067216406066837,0.7712981226439937,0.00965898163300392,0.097365,20.689829489318345,-0.0013482112589203474,0.112485,4.548607423078903,1.8962059995236842,-2.726428453776105,8.179285361328315,ON,1,0.6539,ON,1,0.9686,ON,1,0.5032,ON,1,0.7047,ON,1,0.7065,ON,1,0.1038,ON,1,0.7995,ON,1,0.9944,ON,1,0.5616,ON,1,0.9038,ON,1,0.6834,ON,1,0.2237,OFF,0,0.3937,ON,1,0.9149,OFF,0,0.4999,ON,1,0.7474,ON,1,0.7517,ON,1,0.0057
GAPAC_TG4,TG4_20250820_1621,GAP,ON,manual,0,139998627.92426094,17499.828490532618,336526.3204500675,56314.659534435414,133160814.27571076,66580.40713785538,336526.3204500675,97172.07469608316,6483997.8590140855,3241.9989295070427,33703.365049073705,4929.289210513301,307393.99533218105,153.6969976660905,2505.4175130678923,377.9891908951958,46421.79420389612,23.21089710194806,308.5400986927598,36.06667318026568,0.9511579952608576,0.04631472433088358,0.002195692914208279,0.000331587494050372,18.757143187127486,18.707068093179473,15.684847985868238,12.635888829317084,10.745545871982724,0.04869298745491941,0.0023084418415744777,0.00034861452640098006,0.007159440088240182,0.04740809636523754,0.002533683737529214,0.04754461494249171,0.00034855377447589675,0.0025304793723123944,472.61690025870314,598.3088519789412,3.629102611411,12.460468636721572,0.7601983137950706,0.009243409975521812,0.096555,19.230263921279334,-0.0012902032485584026,0.107085,4.385232482007126,2.004986768371274,-2.653840740398916,7.9615222211967485,ON,1,0.602,ON,1,0.9856,ON,1,0.5043,ON,1,0.7045,ON,1,0.7065,OFF,0,-0.0613,ON,1,0.8094,ON,1,0.9994,ON,1,0.6011,ON,1,0.9447,ON,1,0.6831,ON,1,0.0761,OFF,0,0.1995,ON,1,0.608,ON,1,0.5,ON,1,0.6887,ON,1,0.7517,OFF,0,-0.1891
GAPAC_TG4,TG4_20250914_0136,GAP,ON,manual,0,142510740.39152804,17813.842548941004,364388.93072368205,57428.25956390689,135445855.73449013,67722.92786724506,364388.93072368205,99162.38288366814,6826323.533647668,3413.1617668238337,39264.21829687897,5483.683696243114,172003.32170592714,86.00166085296357,1645.4309111489565,213.80345317025026,66557.80168432335,33.278900842161676,430.55070599049577,64.16929151731041,0.9504255985364461,0.047900414487310305,0.001206949884853397,0.0004670370913902014,18.774927933018347,18.724082537134876,15.736296951070111,12.055274881677184,11.10584107179221,0.050398910299839846,0.0012699046476778004,0.0004913978454593238,0.009750168059899766,0.025197065573888996,0.0016767939074064297,0.049170006591440434,0.0004912771490764058,0.0016753896580411747,493.67357553731006,592.9964187787008,3.729239059930758,13.81073139733046,0.7602902000368622,0.009455745501485768,0.09831,20.455380680646144,-0.0012847144976287429,0.107355,4.5227625054401885,2.0048496691718887,-2.539413821780889,7.618241465342667,OFF,0,0.4254,ON,1,0.6284,ON,1,0.5026,ON,1,0.7028,ON,1,0.7065,OFF,0,-0.0813,ON,1,0.6877,ON,1,0.9812,ON,1,0.5316,ON,1,0.8515,ON,1,0.6835,ON,1,0.0838,OFF,0,0.1873,ON,1,0.5043,OFF,0,0.4999,ON,1,0.6757,ON,1,0.7517,OFF,0,-0.2143
GAPAC_TG4,TG4_20251003_0028,GAP,ON,manual,0,213651751.01280278,26706.46887660035,530145.9283824116,84700.0593285813,200599940.1357506,100299.9700678753,530145.9283824116,146096.06648024466,12818057.419979393,6409.028709989697,71197.15057567134,10200.473016038328,171388.57135960562,85.6942856798028,2319.787205469096,246.38823599381814,62364.8857131961,31.182442856598048,354.8115110548679,56.232523769896375,0.9389108171817881,0.059995096502678744,0.0008021865982710126,0.0002918997172621299,19.17985792040825,19.116823140051142,16.366365548687615,12.051694439418473,11.040773701546607,0.06389861039492362,0.0008543799726142598,0.0003108918460842612,0.004865392911720276,0.013370869371551604,0.001095284651481937,0.0619400953967639,0.00031084352922823203,0.0010946852648740949,512.8486509276795,641.5595767446475,3.6702368443461415,13.146907543348622,0.7646170047738545,0.008032558651269674,0.09615,19.85084328564726,-0.0013710419743482491,0.108435,4.455428518742394,1.9773743863170261,-2.6920164795015116,8.076049438504535,ON,1,0.5827,ON,1,0.9208,ON,1,0.5039,ON,1,0.7042,ON,1,0.7065,ON,1,0.0644,ON,1,0.7763,ON,1,0.9892,ON,1,0.5546,ON,1,0.8809,ON,1,0.6834,ON,1,0.2027,OFF,0,0.2923,ON,1,0.7936,OFF,0,0.4999,ON,1,0.7187,ON,1,0.7517,OFF,0,-0.0996
GAPAC_TG5,TG5_20250813_2113,GAP,ON,cluster,0,5392877466.664566,674109.6833330707,23413222.76816392,2972033.0962607325,5352931644.892044,2676465.822446022,23413222.76816392,5475644.959622758,39514872.94222382,19757.43647111191,340420.04185751453,55414.33101140909,42283.0068385323,21.14150341926615,134.98676652491213,30.496798682134642,388665.82346000115,194.33291173000057,2291.488589069937,442.319829325658,0.9925928556657476,0.007327233594028481,7.84052801123328e-06,7.207021221277378e-05,22.408344932417492,22.40091021896771,17.492187714491457,10.652164204617145,12.870477760637765,0.0073819124852696925,7.899037320769869e-06,7.260803037357664e-05,0.009835937572879818,0.0010700529620923953,7.99171264607391e-05,0.0073547995179084665,7.260539453812705e-05,7.991393325731486e-05,403.9948959878238,234.5747930732343,5.506794367349224,31.62964820223823,0.6983005163608372,0.00067393659382193,0.077115,34.73206712059005,-0.0016218868437550163,0.09966,5.893391818009523,2.7994005869833827,-3.1768108194433147,11.748746014350564,ON,1,0.9525,ON,1,1.0,ON,1,0.5333,ON,1,0.7099,ON,1,0.7065,ON,1,1.355,ON,1,0.9854,ON,1,0.9872,ON,1,0.9373,ON,1,0.8718,ON,1,0.6817,ON,1,0.4796,OFF,0,0.0201,OFF,0,0.006,OFF,0,0.4995,OFF,0,0.4608,ON,1,0.7517,OFF,0,-0.7787
GAPAC_TG5,TG5_20250904_0333,GAP,ON,cluster,0,5147964603.29759,643495.5754121988,22222265.561074257,2769985.845802019,5085952791.62863,2542976.395814315,22222265.561074257,5086345.531318527,61745994.24954354,30872.99712477177,1261817.5346274525,95076.5569278494,54139.9191897852,27.069959594892598,711.288090165941,41.474116102052754,211677.5002273754,105.8387501136877,1185.375800352791,212.50473099901916,0.9879541107121758,0.011994253847431547,1.0516762130630275e-05,4.1118678262042215e-05,22.361867251034585,22.34974822207641,17.93853967711083,10.899345541040148,12.26282389423003,0.012140496929341563,1.0644990507756648e-05,4.162002851772278e-05,0.0034281981009470393,0.0008768167044323617,5.163810674905551e-05,0.01206739218699562,4.16191624283669e-05,5.163677354791698e-05,423.4752770426675,272.68937404235646,5.442704792856021,30.99983713037875,0.7051520820421914,0.0007913025471565559,0.077655,34.53367266253465,-0.0016523081071404234,0.10155,5.876535770547648,2.706215848546132,-3.362308109282127,11.450402681036262,ON,1,0.9684,ON,1,1.0,ON,1,0.5335,ON,1,0.7113,ON,1,0.7065,ON,1,1.3968,ON,1,0.9884,ON,1,0.9927,ON,1,0.9331,ON,1,0.8978,ON,1,0.6818,ON,1,0.5682,OFF,0,0.0345,OFF,0,0.0163,OFF,0,0.4996,OFF,0,0.5,ON,1,0.7517,OFF,0,-0.6715
GAPAC_TG5,TG5_20250914_0133,GAP,ON,manual,0,4192335217.110096,524041.902138762,17752825.14479065,2225305.3741846937,4121544617.666416,2060772.3088332082,17752825.14479065,4079607.1821171893,70527826.35635878,35263.91317817939,2085087.7024281174,123267.26558621928,50458.54488618123,25.229272443090615,778.9964122811798,40.81546319397339,212314.54243465798,106.157271217329,1341.7089107470965,221.68564442284216,0.9831142798040664,0.01682304078846437,1.2035904161538838e-05,5.064350330768942e-05,22.156523746920247,22.139493837490917,18.071517904177902,10.828927202855548,12.265828854783937,0.017111989047516613,1.224262978250868e-05,5.151334320744746e-05,0.0030103656018247997,0.0007154416560525573,6.268333642361348e-05,0.016967228061523225,5.151201644074719e-05,6.268137190537548e-05,426.09139460804175,313.03079083867794,5.466519607725196,31.452820640658835,0.7097542644971536,0.0008934469544742301,0.072255,33.87672831568695,-0.00163873449721863,0.102225,5.820371836547696,2.6395823501660223,-3.291221660902327,11.31056663463537,ON,1,0.9432,ON,1,1.0,ON,1,0.5288,ON,1,0.7106,ON,1,0.7065,ON,1,1.2068,ON,1,0.978,ON,1,0.9866,ON,1,0.8924,ON,1,0.8771,ON,1,0.6822,ON,1,0.5182,OFF,0,0.0464,OFF,0,0.0349,OFF,0,0.4996,OFF,0,0.5348,ON,1,0.7517,OFF,0,-0.6082
